"env_step","Freeway-MinAtar_Transfer_From_Asterix-MinAtar - _step","Freeway-MinAtar_Transfer_From_Asterix-MinAtar - _step__MIN","Freeway-MinAtar_Transfer_From_Asterix-MinAtar - _step__MAX","Freeway-MinAtar_Transfer_From_Asterix-MinAtar - returned_episode_returns","Freeway-MinAtar_Transfer_From_Asterix-MinAtar - returned_episode_returns__MIN","Freeway-MinAtar_Transfer_From_Asterix-MinAtar - returned_episode_returns__MAX"
"2158592","527","527","527","24.046875","24.046875","24.046875"
"2162688","528","528","528","24.046875","24.046875","24.046875"
"2166784","529","529","529","24.046875","24.046875","24.046875"
"2170880","530","530","530","24.046875","24.046875","24.046875"
"2174976","531","531","531","24.046875","24.046875","24.046875"
"2179072","532","532","532","24.046875","24.046875","24.046875"
"2183168","533","533","533","24.046875","24.046875","24.046875"
"2187264","534","534","534","24.046875","24.046875","24.046875"
"2191360","535","535","535","24.046875","24.046875","24.046875"
"2195456","536","536","536","24.046875","24.046875","24.046875"
"2199552","537","537","537","24.046875","24.046875","24.046875"
"2203648","538","538","538","24.046875","24.046875","24.046875"
"2207744","539","539","539","24.046875","24.046875","24.046875"
"2211840","540","540","540","24.046875","24.046875","24.046875"
"2215936","541","541","541","24.046875","24.046875","24.046875"
"2220032","542","542","542","24.046875","24.046875","24.046875"
"2224128","543","543","543","24.046875","24.046875","24.046875"
"2228224","544","544","544","24.046875","24.046875","24.046875"
"2232320","545","545","545","24.046875","24.046875","24.046875"
"2236416","546","546","546","24.046875","24.046875","24.046875"
"2240512","547","547","547","27.1669921875","27.1669921875","27.1669921875"
"2244608","548","548","548","44.015625","44.015625","44.015625"
"2248704","549","549","549","44.015625","44.015625","44.015625"
"2252800","550","550","550","44.015625","44.015625","44.015625"
"2256896","551","551","551","44.015625","44.015625","44.015625"
"2260992","552","552","552","44.015625","44.015625","44.015625"
"2265088","553","553","553","44.015625","44.015625","44.015625"
"2269184","554","554","554","44.015625","44.015625","44.015625"
"2273280","555","555","555","44.015625","44.015625","44.015625"
"2277376","556","556","556","44.015625","44.015625","44.015625"
"2281472","557","557","557","44.015625","44.015625","44.015625"
"2285568","558","558","558","44.015625","44.015625","44.015625"
"2289664","559","559","559","44.015625","44.015625","44.015625"
"2293760","560","560","560","44.015625","44.015625","44.015625"
"2297856","561","561","561","44.015625","44.015625","44.015625"
"2301952","562","562","562","44.015625","44.015625","44.015625"
"2306048","563","563","563","44.015625","44.015625","44.015625"
"2310144","564","564","564","44.015625","44.015625","44.015625"
"2314240","565","565","565","44.015625","44.015625","44.015625"
"2318336","566","566","566","44.015625","44.015625","44.015625"
"2322432","567","567","567","44.015625","44.015625","44.015625"
"2326528","568","568","568","44.015625","44.015625","44.015625"
"2330624","569","569","569","44.015625","44.015625","44.015625"
"2334720","570","570","570","44.015625","44.015625","44.015625"
"2338816","571","571","571","44.015625","44.015625","44.015625"
"2342912","572","572","572","44.015625","44.015625","44.015625"
"2347008","573","573","573","44.015625","44.015625","44.015625"
"2351104","574","574","574","44.015625","44.015625","44.015625"
"2355200","575","575","575","44.015625","44.015625","44.015625"
"2359296","576","576","576","44.015625","44.015625","44.015625"
"2363392","577","577","577","44.015625","44.015625","44.015625"
"2367488","578","578","578","44.015625","44.015625","44.015625"
"2371584","579","579","579","44.015625","44.015625","44.015625"
"2375680","580","580","580","44.015625","44.015625","44.015625"
"2379776","581","581","581","44.015625","44.015625","44.015625"
"2383872","582","582","582","44.015625","44.015625","44.015625"
"2387968","583","583","583","44.015625","44.015625","44.015625"
"2392064","584","584","584","44.015625","44.015625","44.015625"
"2396160","585","585","585","44.015625","44.015625","44.015625"
"2400256","586","586","586","44.015625","44.015625","44.015625"
"2404352","587","587","587","44.015625","44.015625","44.015625"
"2408448","588","588","588","44.015625","44.015625","44.015625"
"2412544","589","589","589","44.015625","44.015625","44.015625"
"2416640","590","590","590","44.015625","44.015625","44.015625"
"2420736","591","591","591","44.015625","44.015625","44.015625"
"2424832","592","592","592","44.015625","44.015625","44.015625"
"2428928","593","593","593","44.015625","44.015625","44.015625"
"2433024","594","594","594","44.015625","44.015625","44.015625"
"2437120","595","595","595","44.015625","44.015625","44.015625"
"2441216","596","596","596","44.015625","44.015625","44.015625"
"2445312","597","597","597","44.015625","44.015625","44.015625"
"2449408","598","598","598","44.015625","44.015625","44.015625"
"2453504","599","599","599","44.015625","44.015625","44.015625"
"2457600","600","600","600","44.015625","44.015625","44.015625"
"2461696","601","601","601","44.015625","44.015625","44.015625"
"2465792","602","602","602","44.015625","44.015625","44.015625"
"2469888","603","603","603","44.015625","44.015625","44.015625"
"2473984","604","604","604","44.015625","44.015625","44.015625"
"2478080","605","605","605","44.015625","44.015625","44.015625"
"2482176","606","606","606","44.015625","44.015625","44.015625"
"2486272","607","607","607","44.015625","44.015625","44.015625"
"2490368","608","608","608","44.015625","44.015625","44.015625"
"2494464","609","609","609","44.015625","44.015625","44.015625"
"2498560","610","610","610","44.015625","44.015625","44.015625"
"2502656","611","611","611","44.015625","44.015625","44.015625"
"2506752","612","612","612","44.015625","44.015625","44.015625"
"2510848","613","613","613","44.015625","44.015625","44.015625"
"2514944","614","614","614","44.015625","44.015625","44.015625"
"2519040","615","615","615","44.015625","44.015625","44.015625"
"2523136","616","616","616","44.015625","44.015625","44.015625"
"2527232","617","617","617","44.015625","44.015625","44.015625"
"2531328","618","618","618","44.015625","44.015625","44.015625"
"2535424","619","619","619","44.015625","44.015625","44.015625"
"2539520","620","620","620","44.015625","44.015625","44.015625"
"2543616","621","621","621","44.015625","44.015625","44.015625"
"2547712","622","622","622","44.015625","44.015625","44.015625"
"2551808","623","623","623","44.015625","44.015625","44.015625"
"2555904","624","624","624","44.015625","44.015625","44.015625"
"2560000","625","625","625","44.177001953125","44.177001953125","44.177001953125"
"2564096","626","626","626","49.1796875","49.1796875","49.1796875"
"2568192","627","627","627","49.1796875","49.1796875","49.1796875"
"2572288","628","628","628","49.1796875","49.1796875","49.1796875"
"2576384","629","629","629","49.1796875","49.1796875","49.1796875"
"2580480","630","630","630","49.1796875","49.1796875","49.1796875"
"2584576","631","631","631","49.1796875","49.1796875","49.1796875"
"2588672","632","632","632","49.1796875","49.1796875","49.1796875"
"2592768","633","633","633","49.1796875","49.1796875","49.1796875"
"2596864","634","634","634","49.1796875","49.1796875","49.1796875"
"2600960","635","635","635","49.1796875","49.1796875","49.1796875"
"2605056","636","636","636","49.1796875","49.1796875","49.1796875"
"2609152","637","637","637","49.1796875","49.1796875","49.1796875"
"2613248","638","638","638","49.1796875","49.1796875","49.1796875"
"2617344","639","639","639","49.1796875","49.1796875","49.1796875"
"2621440","640","640","640","49.1796875","49.1796875","49.1796875"
"2625536","641","641","641","49.1796875","49.1796875","49.1796875"
"2629632","642","642","642","49.1796875","49.1796875","49.1796875"
"2633728","643","643","643","49.1796875","49.1796875","49.1796875"
"2637824","644","644","644","49.1796875","49.1796875","49.1796875"
"2641920","645","645","645","49.1796875","49.1796875","49.1796875"
"2646016","646","646","646","49.1796875","49.1796875","49.1796875"
"2650112","647","647","647","49.1796875","49.1796875","49.1796875"
"2654208","648","648","648","49.1796875","49.1796875","49.1796875"
"2658304","649","649","649","49.1796875","49.1796875","49.1796875"
"2662400","650","650","650","49.1796875","49.1796875","49.1796875"
"2666496","651","651","651","49.1796875","49.1796875","49.1796875"
"2670592","652","652","652","49.1796875","49.1796875","49.1796875"
"2674688","653","653","653","49.1796875","49.1796875","49.1796875"
"2678784","654","654","654","49.1796875","49.1796875","49.1796875"
"2682880","655","655","655","49.1796875","49.1796875","49.1796875"
"2686976","656","656","656","49.1796875","49.1796875","49.1796875"
"2691072","657","657","657","49.1796875","49.1796875","49.1796875"
"2695168","658","658","658","49.1796875","49.1796875","49.1796875"
"2699264","659","659","659","49.1796875","49.1796875","49.1796875"
"2703360","660","660","660","49.1796875","49.1796875","49.1796875"
"2707456","661","661","661","49.1796875","49.1796875","49.1796875"
"2711552","662","662","662","49.1796875","49.1796875","49.1796875"
"2715648","663","663","663","49.1796875","49.1796875","49.1796875"
"2719744","664","664","664","49.1796875","49.1796875","49.1796875"
"2723840","665","665","665","49.1796875","49.1796875","49.1796875"
"2727936","666","666","666","49.1796875","49.1796875","49.1796875"
"2732032","667","667","667","49.1796875","49.1796875","49.1796875"
"2736128","668","668","668","49.1796875","49.1796875","49.1796875"
"2740224","669","669","669","49.1796875","49.1796875","49.1796875"
"2744320","670","670","670","49.1796875","49.1796875","49.1796875"
"2748416","671","671","671","49.1796875","49.1796875","49.1796875"
"2752512","672","672","672","49.1796875","49.1796875","49.1796875"
"2756608","673","673","673","49.1796875","49.1796875","49.1796875"
"2760704","674","674","674","49.1796875","49.1796875","49.1796875"
"2764800","675","675","675","49.1796875","49.1796875","49.1796875"
"2768896","676","676","676","49.1796875","49.1796875","49.1796875"
"2772992","677","677","677","49.1796875","49.1796875","49.1796875"
"2777088","678","678","678","49.1796875","49.1796875","49.1796875"
"2781184","679","679","679","49.1796875","49.1796875","49.1796875"
"2785280","680","680","680","49.1796875","49.1796875","49.1796875"
"2789376","681","681","681","49.1796875","49.1796875","49.1796875"
"2793472","682","682","682","49.1796875","49.1796875","49.1796875"
"2797568","683","683","683","49.1796875","49.1796875","49.1796875"
"2801664","684","684","684","49.1796875","49.1796875","49.1796875"
"2805760","685","685","685","49.1796875","49.1796875","49.1796875"
"2809856","686","686","686","49.1796875","49.1796875","49.1796875"
"2813952","687","687","687","49.1796875","49.1796875","49.1796875"
"2818048","688","688","688","49.1796875","49.1796875","49.1796875"
"2822144","689","689","689","49.1796875","49.1796875","49.1796875"
"2826240","690","690","690","49.1796875","49.1796875","49.1796875"
"2830336","691","691","691","49.1796875","49.1796875","49.1796875"
"2834432","692","692","692","49.1796875","49.1796875","49.1796875"
"2838528","693","693","693","49.1796875","49.1796875","49.1796875"
"2842624","694","694","694","49.1796875","49.1796875","49.1796875"
"2846720","695","695","695","49.1796875","49.1796875","49.1796875"
"2850816","696","696","696","49.1796875","49.1796875","49.1796875"
"2854912","697","697","697","49.1796875","49.1796875","49.1796875"
"2859008","698","698","698","49.1796875","49.1796875","49.1796875"
"2863104","699","699","699","49.1796875","49.1796875","49.1796875"
"2867200","700","700","700","49.1796875","49.1796875","49.1796875"
"2871296","701","701","701","49.1796875","49.1796875","49.1796875"
"2875392","702","702","702","49.1796875","49.1796875","49.1796875"
"2879488","703","703","703","49.1796875","49.1796875","49.1796875"
"2883584","704","704","704","48.209716796875","48.209716796875","48.209716796875"
"2887680","705","705","705","48.109375","48.109375","48.109375"
"2891776","706","706","706","48.109375","48.109375","48.109375"
"2895872","707","707","707","48.109375","48.109375","48.109375"
"2899968","708","708","708","48.109375","48.109375","48.109375"
"2904064","709","709","709","48.109375","48.109375","48.109375"
"2908160","710","710","710","48.109375","48.109375","48.109375"
"2912256","711","711","711","48.109375","48.109375","48.109375"
"2916352","712","712","712","48.109375","48.109375","48.109375"
"2920448","713","713","713","48.109375","48.109375","48.109375"
"2924544","714","714","714","48.109375","48.109375","48.109375"
"2928640","715","715","715","48.109375","48.109375","48.109375"
"2932736","716","716","716","48.109375","48.109375","48.109375"
"2936832","717","717","717","48.109375","48.109375","48.109375"
"2940928","718","718","718","48.109375","48.109375","48.109375"
"2945024","719","719","719","48.109375","48.109375","48.109375"
"2949120","720","720","720","48.109375","48.109375","48.109375"
"2953216","721","721","721","48.109375","48.109375","48.109375"
"2957312","722","722","722","48.109375","48.109375","48.109375"
"2961408","723","723","723","48.109375","48.109375","48.109375"
"2965504","724","724","724","48.109375","48.109375","48.109375"
"2969600","725","725","725","48.109375","48.109375","48.109375"
"2973696","726","726","726","48.109375","48.109375","48.109375"
"2977792","727","727","727","48.109375","48.109375","48.109375"
"2981888","728","728","728","48.109375","48.109375","48.109375"
"2985984","729","729","729","48.109375","48.109375","48.109375"
"2990080","730","730","730","48.109375","48.109375","48.109375"
"2994176","731","731","731","48.109375","48.109375","48.109375"
"2998272","732","732","732","48.109375","48.109375","48.109375"
"3002368","733","733","733","48.109375","48.109375","48.109375"
"3006464","734","734","734","48.109375","48.109375","48.109375"
"3010560","735","735","735","48.109375","48.109375","48.109375"
"3014656","736","736","736","48.109375","48.109375","48.109375"
"3018752","737","737","737","48.109375","48.109375","48.109375"
"3022848","738","738","738","48.109375","48.109375","48.109375"
"3026944","739","739","739","48.109375","48.109375","48.109375"
"3031040","740","740","740","48.109375","48.109375","48.109375"
"3035136","741","741","741","48.109375","48.109375","48.109375"
"3039232","742","742","742","48.109375","48.109375","48.109375"
"3043328","743","743","743","48.109375","48.109375","48.109375"
"3047424","744","744","744","48.109375","48.109375","48.109375"
