"env_step","Freeway-MinAtar_Transfer_From_Asterix-MinAtar - _step","Freeway-MinAtar_Transfer_From_Asterix-MinAtar - _step__MIN","Freeway-MinAtar_Transfer_From_Asterix-MinAtar - _step__MAX","Freeway-MinAtar_Transfer_From_Asterix-MinAtar - returned_episode_returns","Freeway-MinAtar_Transfer_From_Asterix-MinAtar - returned_episode_returns__MIN","Freeway-MinAtar_Transfer_From_Asterix-MinAtar - returned_episode_returns__MAX"
"2134016","521","521","521","28.8359375","28.8359375","28.8359375"
"2138112","522","522","522","28.8359375","28.8359375","28.8359375"
"2142208","523","523","523","28.8359375","28.8359375","28.8359375"
"2146304","524","524","524","28.8359375","28.8359375","28.8359375"
"2150400","525","525","525","28.8359375","28.8359375","28.8359375"
"2154496","526","526","526","28.8359375","28.8359375","28.8359375"
"2158592","527","527","527","28.8359375","28.8359375","28.8359375"
"2162688","528","528","528","28.8359375","28.8359375","28.8359375"
"2166784","529","529","529","28.8359375","28.8359375","28.8359375"
"2170880","530","530","530","28.8359375","28.8359375","28.8359375"
"2174976","531","531","531","28.8359375","28.8359375","28.8359375"
"2179072","532","532","532","28.8359375","28.8359375","28.8359375"
"2183168","533","533","533","28.8359375","28.8359375","28.8359375"
"2187264","534","534","534","28.8359375","28.8359375","28.8359375"
"2191360","535","535","535","28.8359375","28.8359375","28.8359375"
"2195456","536","536","536","28.8359375","28.8359375","28.8359375"
"2199552","537","537","537","28.8359375","28.8359375","28.8359375"
"2203648","538","538","538","28.8359375","28.8359375","28.8359375"
"2207744","539","539","539","28.8359375","28.8359375","28.8359375"
"2211840","540","540","540","28.8359375","28.8359375","28.8359375"
"2215936","541","541","541","28.8359375","28.8359375","28.8359375"
"2220032","542","542","542","28.8359375","28.8359375","28.8359375"
"2224128","543","543","543","28.8359375","28.8359375","28.8359375"
"2228224","544","544","544","28.8359375","28.8359375","28.8359375"
"2232320","545","545","545","28.8359375","28.8359375","28.8359375"
"2236416","546","546","546","28.8359375","28.8359375","28.8359375"
"2240512","547","547","547","30.944091796875","30.944091796875","30.944091796875"
"2244608","548","548","548","42.328125","42.328125","42.328125"
"2248704","549","549","549","42.328125","42.328125","42.328125"
"2252800","550","550","550","42.328125","42.328125","42.328125"
"2256896","551","551","551","42.328125","42.328125","42.328125"
"2260992","552","552","552","42.328125","42.328125","42.328125"
"2265088","553","553","553","42.328125","42.328125","42.328125"
"2269184","554","554","554","42.328125","42.328125","42.328125"
"2273280","555","555","555","42.328125","42.328125","42.328125"
"2277376","556","556","556","42.328125","42.328125","42.328125"
"2281472","557","557","557","42.328125","42.328125","42.328125"
"2285568","558","558","558","42.328125","42.328125","42.328125"
"2289664","559","559","559","42.328125","42.328125","42.328125"
"2293760","560","560","560","42.328125","42.328125","42.328125"
"2297856","561","561","561","42.328125","42.328125","42.328125"
"2301952","562","562","562","42.328125","42.328125","42.328125"
"2306048","563","563","563","42.328125","42.328125","42.328125"
"2310144","564","564","564","42.328125","42.328125","42.328125"
"2314240","565","565","565","42.328125","42.328125","42.328125"
"2318336","566","566","566","42.328125","42.328125","42.328125"
"2322432","567","567","567","42.328125","42.328125","42.328125"
"2326528","568","568","568","42.328125","42.328125","42.328125"
"2330624","569","569","569","42.328125","42.328125","42.328125"
"2334720","570","570","570","42.328125","42.328125","42.328125"
"2338816","571","571","571","42.328125","42.328125","42.328125"
"2342912","572","572","572","42.328125","42.328125","42.328125"
"2347008","573","573","573","42.328125","42.328125","42.328125"
"2351104","574","574","574","42.328125","42.328125","42.328125"
"2355200","575","575","575","42.328125","42.328125","42.328125"
"2359296","576","576","576","42.328125","42.328125","42.328125"
"2363392","577","577","577","42.328125","42.328125","42.328125"
"2367488","578","578","578","42.328125","42.328125","42.328125"
"2371584","579","579","579","42.328125","42.328125","42.328125"
"2375680","580","580","580","42.328125","42.328125","42.328125"
"2379776","581","581","581","42.328125","42.328125","42.328125"
"2383872","582","582","582","42.328125","42.328125","42.328125"
"2387968","583","583","583","42.328125","42.328125","42.328125"
"2392064","584","584","584","42.328125","42.328125","42.328125"
"2396160","585","585","585","42.328125","42.328125","42.328125"
"2400256","586","586","586","42.328125","42.328125","42.328125"
"2404352","587","587","587","42.328125","42.328125","42.328125"
"2408448","588","588","588","42.328125","42.328125","42.328125"
"2412544","589","589","589","42.328125","42.328125","42.328125"
"2416640","590","590","590","42.328125","42.328125","42.328125"
"2420736","591","591","591","42.328125","42.328125","42.328125"
"2424832","592","592","592","42.328125","42.328125","42.328125"
"2428928","593","593","593","42.328125","42.328125","42.328125"
"2433024","594","594","594","42.328125","42.328125","42.328125"
"2437120","595","595","595","42.328125","42.328125","42.328125"
"2441216","596","596","596","42.328125","42.328125","42.328125"
"2445312","597","597","597","42.328125","42.328125","42.328125"
"2449408","598","598","598","42.328125","42.328125","42.328125"
"2453504","599","599","599","42.328125","42.328125","42.328125"
"2457600","600","600","600","42.328125","42.328125","42.328125"
"2461696","601","601","601","42.328125","42.328125","42.328125"
"2465792","602","602","602","42.328125","42.328125","42.328125"
"2469888","603","603","603","42.328125","42.328125","42.328125"
"2473984","604","604","604","42.328125","42.328125","42.328125"
"2478080","605","605","605","42.328125","42.328125","42.328125"
"2482176","606","606","606","42.328125","42.328125","42.328125"
"2486272","607","607","607","42.328125","42.328125","42.328125"
"2490368","608","608","608","42.328125","42.328125","42.328125"
"2494464","609","609","609","42.328125","42.328125","42.328125"
"2498560","610","610","610","42.328125","42.328125","42.328125"
"2502656","611","611","611","42.328125","42.328125","42.328125"
"2506752","612","612","612","42.328125","42.328125","42.328125"
"2510848","613","613","613","42.328125","42.328125","42.328125"
"2514944","614","614","614","42.328125","42.328125","42.328125"
"2519040","615","615","615","42.328125","42.328125","42.328125"
"2523136","616","616","616","42.328125","42.328125","42.328125"
"2527232","617","617","617","42.328125","42.328125","42.328125"
"2531328","618","618","618","42.328125","42.328125","42.328125"
"2535424","619","619","619","42.328125","42.328125","42.328125"
"2539520","620","620","620","42.328125","42.328125","42.328125"
"2543616","621","621","621","42.328125","42.328125","42.328125"
"2547712","622","622","622","42.328125","42.328125","42.328125"
"2551808","623","623","623","42.328125","42.328125","42.328125"
"2555904","624","624","624","42.328125","42.328125","42.328125"
"2560000","625","625","625","42.551025390625","42.551025390625","42.551025390625"
"2564096","626","626","626","49.4609375","49.4609375","49.4609375"
"2568192","627","627","627","49.4609375","49.4609375","49.4609375"
"2572288","628","628","628","49.4609375","49.4609375","49.4609375"
"2576384","629","629","629","49.4609375","49.4609375","49.4609375"
"2580480","630","630","630","49.4609375","49.4609375","49.4609375"
"2584576","631","631","631","49.4609375","49.4609375","49.4609375"
"2588672","632","632","632","49.4609375","49.4609375","49.4609375"
"2592768","633","633","633","49.4609375","49.4609375","49.4609375"
"2596864","634","634","634","49.4609375","49.4609375","49.4609375"
"2600960","635","635","635","49.4609375","49.4609375","49.4609375"
"2605056","636","636","636","49.4609375","49.4609375","49.4609375"
"2609152","637","637","637","49.4609375","49.4609375","49.4609375"
"2613248","638","638","638","49.4609375","49.4609375","49.4609375"
"2617344","639","639","639","49.4609375","49.4609375","49.4609375"
"2621440","640","640","640","49.4609375","49.4609375","49.4609375"
"2625536","641","641","641","49.4609375","49.4609375","49.4609375"
"2629632","642","642","642","49.4609375","49.4609375","49.4609375"
"2633728","643","643","643","49.4609375","49.4609375","49.4609375"
"2637824","644","644","644","49.4609375","49.4609375","49.4609375"
"2641920","645","645","645","49.4609375","49.4609375","49.4609375"
"2646016","646","646","646","49.4609375","49.4609375","49.4609375"
"2650112","647","647","647","49.4609375","49.4609375","49.4609375"
"2654208","648","648","648","49.4609375","49.4609375","49.4609375"
"2658304","649","649","649","49.4609375","49.4609375","49.4609375"
"2662400","650","650","650","49.4609375","49.4609375","49.4609375"
"2666496","651","651","651","49.4609375","49.4609375","49.4609375"
"2670592","652","652","652","49.4609375","49.4609375","49.4609375"
"2674688","653","653","653","49.4609375","49.4609375","49.4609375"
"2678784","654","654","654","49.4609375","49.4609375","49.4609375"
"2682880","655","655","655","49.4609375","49.4609375","49.4609375"
"2686976","656","656","656","49.4609375","49.4609375","49.4609375"
"2691072","657","657","657","49.4609375","49.4609375","49.4609375"
"2695168","658","658","658","49.4609375","49.4609375","49.4609375"
"2699264","659","659","659","49.4609375","49.4609375","49.4609375"
"2703360","660","660","660","49.4609375","49.4609375","49.4609375"
"2707456","661","661","661","49.4609375","49.4609375","49.4609375"
"2711552","662","662","662","49.4609375","49.4609375","49.4609375"
"2715648","663","663","663","49.4609375","49.4609375","49.4609375"
"2719744","664","664","664","49.4609375","49.4609375","49.4609375"
"2723840","665","665","665","49.4609375","49.4609375","49.4609375"
"2727936","666","666","666","49.4609375","49.4609375","49.4609375"
"2732032","667","667","667","49.4609375","49.4609375","49.4609375"
"2736128","668","668","668","49.4609375","49.4609375","49.4609375"
"2740224","669","669","669","49.4609375","49.4609375","49.4609375"
"2744320","670","670","670","49.4609375","49.4609375","49.4609375"
"2748416","671","671","671","49.4609375","49.4609375","49.4609375"
"2752512","672","672","672","49.4609375","49.4609375","49.4609375"
"2756608","673","673","673","49.4609375","49.4609375","49.4609375"
"2760704","674","674","674","49.4609375","49.4609375","49.4609375"
"2764800","675","675","675","49.4609375","49.4609375","49.4609375"
"2768896","676","676","676","49.4609375","49.4609375","49.4609375"
"2772992","677","677","677","49.4609375","49.4609375","49.4609375"
"2777088","678","678","678","49.4609375","49.4609375","49.4609375"
"2781184","679","679","679","49.4609375","49.4609375","49.4609375"
"2785280","680","680","680","49.4609375","49.4609375","49.4609375"
"2789376","681","681","681","49.4609375","49.4609375","49.4609375"
"2793472","682","682","682","49.4609375","49.4609375","49.4609375"
"2797568","683","683","683","49.4609375","49.4609375","49.4609375"
"2801664","684","684","684","49.4609375","49.4609375","49.4609375"
"2805760","685","685","685","49.4609375","49.4609375","49.4609375"
"2809856","686","686","686","49.4609375","49.4609375","49.4609375"
"2813952","687","687","687","49.4609375","49.4609375","49.4609375"
"2818048","688","688","688","49.4609375","49.4609375","49.4609375"
"2822144","689","689","689","49.4609375","49.4609375","49.4609375"
"2826240","690","690","690","49.4609375","49.4609375","49.4609375"
"2830336","691","691","691","49.4609375","49.4609375","49.4609375"
"2834432","692","692","692","49.4609375","49.4609375","49.4609375"
"2838528","693","693","693","49.4609375","49.4609375","49.4609375"
"2842624","694","694","694","49.4609375","49.4609375","49.4609375"
"2846720","695","695","695","49.4609375","49.4609375","49.4609375"
"2850816","696","696","696","49.4609375","49.4609375","49.4609375"
"2854912","697","697","697","49.4609375","49.4609375","49.4609375"
"2859008","698","698","698","49.4609375","49.4609375","49.4609375"
"2863104","699","699","699","49.4609375","49.4609375","49.4609375"
"2867200","700","700","700","49.4609375","49.4609375","49.4609375"
"2871296","701","701","701","49.4609375","49.4609375","49.4609375"
"2875392","702","702","702","49.4609375","49.4609375","49.4609375"
"2879488","703","703","703","49.4609375","49.4609375","49.4609375"
"2883584","704","704","704","45.786376953125","45.786376953125","45.786376953125"
"2887680","705","705","705","45.40625","45.40625","45.40625"
"2891776","706","706","706","45.40625","45.40625","45.40625"
"2895872","707","707","707","45.40625","45.40625","45.40625"
"2899968","708","708","708","45.40625","45.40625","45.40625"
"2904064","709","709","709","45.40625","45.40625","45.40625"
"2908160","710","710","710","45.40625","45.40625","45.40625"
"2912256","711","711","711","45.40625","45.40625","45.40625"
"2916352","712","712","712","45.40625","45.40625","45.40625"
"2920448","713","713","713","45.40625","45.40625","45.40625"
"2924544","714","714","714","45.40625","45.40625","45.40625"
"2928640","715","715","715","45.40625","45.40625","45.40625"
"2932736","716","716","716","45.40625","45.40625","45.40625"
"2936832","717","717","717","45.40625","45.40625","45.40625"
"2940928","718","718","718","45.40625","45.40625","45.40625"
"2945024","719","719","719","45.40625","45.40625","45.40625"
"2949120","720","720","720","45.40625","45.40625","45.40625"
"2953216","721","721","721","45.40625","45.40625","45.40625"
"2957312","722","722","722","45.40625","45.40625","45.40625"
"2961408","723","723","723","45.40625","45.40625","45.40625"
"2965504","724","724","724","45.40625","45.40625","45.40625"
"2969600","725","725","725","45.40625","45.40625","45.40625"
"2973696","726","726","726","45.40625","45.40625","45.40625"
"2977792","727","727","727","45.40625","45.40625","45.40625"
"2981888","728","728","728","45.40625","45.40625","45.40625"
"2985984","729","729","729","45.40625","45.40625","45.40625"
"2990080","730","730","730","45.40625","45.40625","45.40625"
"2994176","731","731","731","45.40625","45.40625","45.40625"
"2998272","732","732","732","45.40625","45.40625","45.40625"
"3002368","733","733","733","45.40625","45.40625","45.40625"
"3006464","734","734","734","45.40625","45.40625","45.40625"
"3010560","735","735","735","45.40625","45.40625","45.40625"
"3014656","736","736","736","45.40625","45.40625","45.40625"
"3018752","737","737","737","45.40625","45.40625","45.40625"
"3022848","738","738","738","45.40625","45.40625","45.40625"
"3026944","739","739","739","45.40625","45.40625","45.40625"
"3031040","740","740","740","45.40625","45.40625","45.40625"
"3035136","741","741","741","45.40625","45.40625","45.40625"
"3039232","742","742","742","45.40625","45.40625","45.40625"
"3043328","743","743","743","45.40625","45.40625","45.40625"
"3047424","744","744","744","45.40625","45.40625","45.40625"
"3051520","745","745","745","45.40625","45.40625","45.40625"
"3055616","746","746","746","45.40625","45.40625","45.40625"
"3059712","747","747","747","45.40625","45.40625","45.40625"
"3063808","748","748","748","45.40625","45.40625","45.40625"
"3067904","749","749","749","45.40625","45.40625","45.40625"
"3072000","750","750","750","45.40625","45.40625","45.40625"
"3076096","751","751","751","45.40625","45.40625","45.40625"
"3080192","752","752","752","45.40625","45.40625","45.40625"
"3084288","753","753","753","45.40625","45.40625","45.40625"
"3088384","754","754","754","45.40625","45.40625","45.40625"
"3092480","755","755","755","45.40625","45.40625","45.40625"
"3096576","756","756","756","45.40625","45.40625","45.40625"
"3100672","757","757","757","45.40625","45.40625","45.40625"
"3104768","758","758","758","45.40625","45.40625","45.40625"
"3108864","759","759","759","45.40625","45.40625","45.40625"
"3112960","760","760","760","45.40625","45.40625","45.40625"
"3117056","761","761","761","45.40625","45.40625","45.40625"
