"env_step","Freeway-MinAtar_Transfer_From_Breakout-MinAtar - _step","Freeway-MinAtar_Transfer_From_Breakout-MinAtar - _step__MIN","Freeway-MinAtar_Transfer_From_Breakout-MinAtar - _step__MAX","Freeway-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns","Freeway-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns__MIN","Freeway-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns__MAX"
"2121728","518","518","518","24.640625","24.640625","24.640625"
"2125824","519","519","519","24.640625","24.640625","24.640625"
"2129920","520","520","520","24.640625","24.640625","24.640625"
"2134016","521","521","521","24.640625","24.640625","24.640625"
"2138112","522","522","522","24.640625","24.640625","24.640625"
"2142208","523","523","523","24.640625","24.640625","24.640625"
"2146304","524","524","524","24.640625","24.640625","24.640625"
"2150400","525","525","525","24.640625","24.640625","24.640625"
"2154496","526","526","526","24.640625","24.640625","24.640625"
"2158592","527","527","527","24.640625","24.640625","24.640625"
"2162688","528","528","528","24.640625","24.640625","24.640625"
"2166784","529","529","529","24.640625","24.640625","24.640625"
"2170880","530","530","530","24.640625","24.640625","24.640625"
"2174976","531","531","531","24.640625","24.640625","24.640625"
"2179072","532","532","532","24.640625","24.640625","24.640625"
"2183168","533","533","533","24.640625","24.640625","24.640625"
"2187264","534","534","534","24.640625","24.640625","24.640625"
"2191360","535","535","535","24.640625","24.640625","24.640625"
"2195456","536","536","536","24.640625","24.640625","24.640625"
"2199552","537","537","537","24.640625","24.640625","24.640625"
"2203648","538","538","538","24.640625","24.640625","24.640625"
"2207744","539","539","539","24.640625","24.640625","24.640625"
"2211840","540","540","540","24.640625","24.640625","24.640625"
"2215936","541","541","541","24.640625","24.640625","24.640625"
"2220032","542","542","542","24.640625","24.640625","24.640625"
"2224128","543","543","543","24.640625","24.640625","24.640625"
"2228224","544","544","544","24.640625","24.640625","24.640625"
"2232320","545","545","545","24.640625","24.640625","24.640625"
"2236416","546","546","546","24.640625","24.640625","24.640625"
"2240512","547","547","547","26.1689453125","26.1689453125","26.1689453125"
"2244608","548","548","548","34.421875","34.421875","34.421875"
"2248704","549","549","549","34.421875","34.421875","34.421875"
"2252800","550","550","550","34.421875","34.421875","34.421875"
"2256896","551","551","551","34.421875","34.421875","34.421875"
"2260992","552","552","552","34.421875","34.421875","34.421875"
"2265088","553","553","553","34.421875","34.421875","34.421875"
"2269184","554","554","554","34.421875","34.421875","34.421875"
"2273280","555","555","555","34.421875","34.421875","34.421875"
"2277376","556","556","556","34.421875","34.421875","34.421875"
"2281472","557","557","557","34.421875","34.421875","34.421875"
"2285568","558","558","558","34.421875","34.421875","34.421875"
"2289664","559","559","559","34.421875","34.421875","34.421875"
"2293760","560","560","560","34.421875","34.421875","34.421875"
"2297856","561","561","561","34.421875","34.421875","34.421875"
"2301952","562","562","562","34.421875","34.421875","34.421875"
"2306048","563","563","563","34.421875","34.421875","34.421875"
"2310144","564","564","564","34.421875","34.421875","34.421875"
"2314240","565","565","565","34.421875","34.421875","34.421875"
"2318336","566","566","566","34.421875","34.421875","34.421875"
"2322432","567","567","567","34.421875","34.421875","34.421875"
"2326528","568","568","568","34.421875","34.421875","34.421875"
"2330624","569","569","569","34.421875","34.421875","34.421875"
"2334720","570","570","570","34.421875","34.421875","34.421875"
"2338816","571","571","571","34.421875","34.421875","34.421875"
"2342912","572","572","572","34.421875","34.421875","34.421875"
"2347008","573","573","573","34.421875","34.421875","34.421875"
"2351104","574","574","574","34.421875","34.421875","34.421875"
"2355200","575","575","575","34.421875","34.421875","34.421875"
"2359296","576","576","576","34.421875","34.421875","34.421875"
"2363392","577","577","577","34.421875","34.421875","34.421875"
"2367488","578","578","578","34.421875","34.421875","34.421875"
"2371584","579","579","579","34.421875","34.421875","34.421875"
"2375680","580","580","580","34.421875","34.421875","34.421875"
"2379776","581","581","581","34.421875","34.421875","34.421875"
"2383872","582","582","582","34.421875","34.421875","34.421875"
"2387968","583","583","583","34.421875","34.421875","34.421875"
"2392064","584","584","584","34.421875","34.421875","34.421875"
"2396160","585","585","585","34.421875","34.421875","34.421875"
"2400256","586","586","586","34.421875","34.421875","34.421875"
"2404352","587","587","587","34.421875","34.421875","34.421875"
"2408448","588","588","588","34.421875","34.421875","34.421875"
"2412544","589","589","589","34.421875","34.421875","34.421875"
"2416640","590","590","590","34.421875","34.421875","34.421875"
"2420736","591","591","591","34.421875","34.421875","34.421875"
"2424832","592","592","592","34.421875","34.421875","34.421875"
"2428928","593","593","593","34.421875","34.421875","34.421875"
"2433024","594","594","594","34.421875","34.421875","34.421875"
"2437120","595","595","595","34.421875","34.421875","34.421875"
"2441216","596","596","596","34.421875","34.421875","34.421875"
"2445312","597","597","597","34.421875","34.421875","34.421875"
"2449408","598","598","598","34.421875","34.421875","34.421875"
"2453504","599","599","599","34.421875","34.421875","34.421875"
"2457600","600","600","600","34.421875","34.421875","34.421875"
"2461696","601","601","601","34.421875","34.421875","34.421875"
"2465792","602","602","602","34.421875","34.421875","34.421875"
"2469888","603","603","603","34.421875","34.421875","34.421875"
"2473984","604","604","604","34.421875","34.421875","34.421875"
"2478080","605","605","605","34.421875","34.421875","34.421875"
"2482176","606","606","606","34.421875","34.421875","34.421875"
"2486272","607","607","607","34.421875","34.421875","34.421875"
"2490368","608","608","608","34.421875","34.421875","34.421875"
"2494464","609","609","609","34.421875","34.421875","34.421875"
"2498560","610","610","610","34.421875","34.421875","34.421875"
"2502656","611","611","611","34.421875","34.421875","34.421875"
"2506752","612","612","612","34.421875","34.421875","34.421875"
"2510848","613","613","613","34.421875","34.421875","34.421875"
"2514944","614","614","614","34.421875","34.421875","34.421875"
"2519040","615","615","615","34.421875","34.421875","34.421875"
"2523136","616","616","616","34.421875","34.421875","34.421875"
"2527232","617","617","617","34.421875","34.421875","34.421875"
"2531328","618","618","618","34.421875","34.421875","34.421875"
"2535424","619","619","619","34.421875","34.421875","34.421875"
"2539520","620","620","620","34.421875","34.421875","34.421875"
"2543616","621","621","621","34.421875","34.421875","34.421875"
"2547712","622","622","622","34.421875","34.421875","34.421875"
"2551808","623","623","623","34.421875","34.421875","34.421875"
"2555904","624","624","624","34.421875","34.421875","34.421875"
"2560000","625","625","625","34.68212890625","34.68212890625","34.68212890625"
"2564096","626","626","626","42.75","42.75","42.75"
"2568192","627","627","627","42.75","42.75","42.75"
"2572288","628","628","628","42.75","42.75","42.75"
"2576384","629","629","629","42.75","42.75","42.75"
"2580480","630","630","630","42.75","42.75","42.75"
"2584576","631","631","631","42.75","42.75","42.75"
"2588672","632","632","632","42.75","42.75","42.75"
"2592768","633","633","633","42.75","42.75","42.75"
"2596864","634","634","634","42.75","42.75","42.75"
"2600960","635","635","635","42.75","42.75","42.75"
"2605056","636","636","636","42.75","42.75","42.75"
"2609152","637","637","637","42.75","42.75","42.75"
"2613248","638","638","638","42.75","42.75","42.75"
"2617344","639","639","639","42.75","42.75","42.75"
"2621440","640","640","640","42.75","42.75","42.75"
"2625536","641","641","641","42.75","42.75","42.75"
"2629632","642","642","642","42.75","42.75","42.75"
"2633728","643","643","643","42.75","42.75","42.75"
"2637824","644","644","644","42.75","42.75","42.75"
"2641920","645","645","645","42.75","42.75","42.75"
"2646016","646","646","646","42.75","42.75","42.75"
"2650112","647","647","647","42.75","42.75","42.75"
"2654208","648","648","648","42.75","42.75","42.75"
"2658304","649","649","649","42.75","42.75","42.75"
"2662400","650","650","650","42.75","42.75","42.75"
"2666496","651","651","651","42.75","42.75","42.75"
"2670592","652","652","652","42.75","42.75","42.75"
"2674688","653","653","653","42.75","42.75","42.75"
"2678784","654","654","654","42.75","42.75","42.75"
"2682880","655","655","655","42.75","42.75","42.75"
"2686976","656","656","656","42.75","42.75","42.75"
"2691072","657","657","657","42.75","42.75","42.75"
"2695168","658","658","658","42.75","42.75","42.75"
"2699264","659","659","659","42.75","42.75","42.75"
"2703360","660","660","660","42.75","42.75","42.75"
"2707456","661","661","661","42.75","42.75","42.75"
"2711552","662","662","662","42.75","42.75","42.75"
"2715648","663","663","663","42.75","42.75","42.75"
"2719744","664","664","664","42.75","42.75","42.75"
"2723840","665","665","665","42.75","42.75","42.75"
"2727936","666","666","666","42.75","42.75","42.75"
"2732032","667","667","667","42.75","42.75","42.75"
"2736128","668","668","668","42.75","42.75","42.75"
"2740224","669","669","669","42.75","42.75","42.75"
"2744320","670","670","670","42.75","42.75","42.75"
"2748416","671","671","671","42.75","42.75","42.75"
"2752512","672","672","672","42.75","42.75","42.75"
"2756608","673","673","673","42.75","42.75","42.75"
"2760704","674","674","674","42.75","42.75","42.75"
"2764800","675","675","675","42.75","42.75","42.75"
"2768896","676","676","676","42.75","42.75","42.75"
"2772992","677","677","677","42.75","42.75","42.75"
"2777088","678","678","678","42.75","42.75","42.75"
"2781184","679","679","679","42.75","42.75","42.75"
"2785280","680","680","680","42.75","42.75","42.75"
"2789376","681","681","681","42.75","42.75","42.75"
"2793472","682","682","682","42.75","42.75","42.75"
"2797568","683","683","683","42.75","42.75","42.75"
"2801664","684","684","684","42.75","42.75","42.75"
"2805760","685","685","685","42.75","42.75","42.75"
"2809856","686","686","686","42.75","42.75","42.75"
"2813952","687","687","687","42.75","42.75","42.75"
"2818048","688","688","688","42.75","42.75","42.75"
"2822144","689","689","689","42.75","42.75","42.75"
"2826240","690","690","690","42.75","42.75","42.75"
"2830336","691","691","691","42.75","42.75","42.75"
"2834432","692","692","692","42.75","42.75","42.75"
"2838528","693","693","693","42.75","42.75","42.75"
"2842624","694","694","694","42.75","42.75","42.75"
"2846720","695","695","695","42.75","42.75","42.75"
"2850816","696","696","696","42.75","42.75","42.75"
"2854912","697","697","697","42.75","42.75","42.75"
"2859008","698","698","698","42.75","42.75","42.75"
"2863104","699","699","699","42.75","42.75","42.75"
"2867200","700","700","700","42.75","42.75","42.75"
"2871296","701","701","701","42.75","42.75","42.75"
"2875392","702","702","702","42.75","42.75","42.75"
"2879488","703","703","703","42.75","42.75","42.75"
"2883584","704","704","704","46.651123046875","46.651123046875","46.651123046875"
"2887680","705","705","705","47.0546875","47.0546875","47.0546875"
"2891776","706","706","706","47.0546875","47.0546875","47.0546875"
"2895872","707","707","707","47.0546875","47.0546875","47.0546875"
"2899968","708","708","708","47.0546875","47.0546875","47.0546875"
"2904064","709","709","709","47.0546875","47.0546875","47.0546875"
"2908160","710","710","710","47.0546875","47.0546875","47.0546875"
"2912256","711","711","711","47.0546875","47.0546875","47.0546875"
"2916352","712","712","712","47.0546875","47.0546875","47.0546875"
"2920448","713","713","713","47.0546875","47.0546875","47.0546875"
"2924544","714","714","714","47.0546875","47.0546875","47.0546875"
"2928640","715","715","715","47.0546875","47.0546875","47.0546875"
"2932736","716","716","716","47.0546875","47.0546875","47.0546875"
"2936832","717","717","717","47.0546875","47.0546875","47.0546875"
"2940928","718","718","718","47.0546875","47.0546875","47.0546875"
"2945024","719","719","719","47.0546875","47.0546875","47.0546875"
"2949120","720","720","720","47.0546875","47.0546875","47.0546875"
"2953216","721","721","721","47.0546875","47.0546875","47.0546875"
"2957312","722","722","722","47.0546875","47.0546875","47.0546875"
"2961408","723","723","723","47.0546875","47.0546875","47.0546875"
"2965504","724","724","724","47.0546875","47.0546875","47.0546875"
"2969600","725","725","725","47.0546875","47.0546875","47.0546875"
"2973696","726","726","726","47.0546875","47.0546875","47.0546875"
"2977792","727","727","727","47.0546875","47.0546875","47.0546875"
"2981888","728","728","728","47.0546875","47.0546875","47.0546875"
"2985984","729","729","729","47.0546875","47.0546875","47.0546875"
"2990080","730","730","730","47.0546875","47.0546875","47.0546875"
"2994176","731","731","731","47.0546875","47.0546875","47.0546875"
"2998272","732","732","732","47.0546875","47.0546875","47.0546875"
"3002368","733","733","733","47.0546875","47.0546875","47.0546875"
"3006464","734","734","734","47.0546875","47.0546875","47.0546875"
"3010560","735","735","735","47.0546875","47.0546875","47.0546875"
"3014656","736","736","736","47.0546875","47.0546875","47.0546875"
"3018752","737","737","737","47.0546875","47.0546875","47.0546875"
"3022848","738","738","738","47.0546875","47.0546875","47.0546875"
"3026944","739","739","739","47.0546875","47.0546875","47.0546875"
"3031040","740","740","740","47.0546875","47.0546875","47.0546875"
"3035136","741","741","741","47.0546875","47.0546875","47.0546875"
"3039232","742","742","742","47.0546875","47.0546875","47.0546875"
"3043328","743","743","743","47.0546875","47.0546875","47.0546875"
"3047424","744","744","744","47.0546875","47.0546875","47.0546875"
"3051520","745","745","745","47.0546875","47.0546875","47.0546875"
"3055616","746","746","746","47.0546875","47.0546875","47.0546875"
"3059712","747","747","747","47.0546875","47.0546875","47.0546875"
"3063808","748","748","748","47.0546875","47.0546875","47.0546875"
"3067904","749","749","749","47.0546875","47.0546875","47.0546875"
"3072000","750","750","750","47.0546875","47.0546875","47.0546875"
"3076096","751","751","751","47.0546875","47.0546875","47.0546875"
"3080192","752","752","752","47.0546875","47.0546875","47.0546875"
"3084288","753","753","753","47.0546875","47.0546875","47.0546875"
"3088384","754","754","754","47.0546875","47.0546875","47.0546875"
"3092480","755","755","755","47.0546875","47.0546875","47.0546875"
"3096576","756","756","756","47.0546875","47.0546875","47.0546875"
"3100672","757","757","757","47.0546875","47.0546875","47.0546875"
"3104768","758","758","758","47.0546875","47.0546875","47.0546875"
"3108864","759","759","759","47.0546875","47.0546875","47.0546875"
"3112960","760","760","760","47.0546875","47.0546875","47.0546875"
